TEXT,LABEL
"BBVA: An unauthorised user is logged on to your online banking. If it was not you, please follow the instructions https://bit.ly/usuario-banco 19:58",Bank
"BBVAInfo: An unauthorised device is connected to online banking. If you do not recognise it, please check immediately: https://bbva.web-clientes-esp.xyz/",Bank
"BBVAInfo:An unauthorised device is connected to your online banking. If you do not recognise the device, please immediately: https://bbva.web-clientes-esp.xyz/",Bank
CAIXABANK : From 19/01/2022 You cannot use your account. You have to activate the new web system. Activate now: loc 14caixabank.cargo.site,Bank
CaixaBank: From 01/02/2022 You cannot use your account. Activate the new security system https://cutt.ly/pOhioBd,Bank
CaixaBank: From 26/01/2022 You cannot use your account. Activate the new system now: https://t.co/nPgQVES1sR ...,Bank
"CaixaBank: We regret to inform you that your account has been deactivated, and for your security we ask you to complete the following verification : https://",Bank
"CaixaBank: Your account has been suspended, The account will remain limited until you approve your information and will reactivated from: https:// cutt.ly/ROyHKes",Bank
"CaixaBank: Your account has been suspended, The account will remain limited until you approve your information and will be from: https://cutt.ly/JlrTz1K",Bank
"Your account has been suspended, THE account will remain limited until you approve your information and will be reactivated from: https://cutt.ly/PU39fdb",Bank
CAIXABANKNOW-WARNING: Your account may be restricted for security reasons. your account now! Please complete the security form. https://tinyurl.com/55bx3hrw,Bank
"Access to your online account has been temporarily blocked, you can securely unblock from: https://inicio-bbv.a-web -app.online/",Bank
Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 6200992462 Your Paytm A/C will block within Thank you.,Bank
Dear (paytm)customer your paytm KYC has suspended PAY-TM office PH 7044518857 Your Paytm A/C will block within 24hr Thank you.,Bank
Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 7679046492 Your Paytm A/C will block 24hr Thank you.,Bank
"Dear customer, we have detected an anomaly in your account. To avoid blocking your account, please verify your details here: movil.notificacion-movil.com/ login.php",Accounts
"Dear customer, we have detected several attempts to access your app if it was not you, verify your here: https://tudatos.rt01.in/b/s/bbva",Accounts
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-6200992462 immediately. your account will within 24 hr. Thank you PAYTM TEAM.,Bank
Dear PAYTM customer your Paytm KYC expired. Contact customer care No-6299257179 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,Bank
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-7908807538 immediately. your account will Block within 24 hr. Thank PAYTM TEAM.,Bank
Dear PAYTM customer your Paytm KYC has expired. Contact customer care immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,Bank
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank PAYTM TEAM.,Bank
"Dear PAYTM customer your paytm KYC has been suspended, paytm office PH 6291628992 will block within 24 hour. Thank you. PAYTM TEAM",Bank
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete kyc contact customer care 6200992462,Bank
"Dear customer your PAY2TMKYC has been expired, It s will be bl0cked within 24 hour, please contact Care ph 7908807538 immediately to verify",Bank
"Dear customer PAY2TMKYC has been expired, It s will be bl0cked within 24 hour, please contact customer! Care ph 8536074310 immediately to verify",Bank
We have detected suspicious activity on your account. For security purposes we kindly ask you to complete the verification: https://bbva.net-movil-esp.ru/,Bank
"We have detected suspicious activity on account. For security purposes, please complete the following verification: https://cut.ly/APGHtt4",Accounts
We have detected suspicious activity on your account. your security we recommend that you complete the following verification : d-santander.app-partculares.com 13:10 Send message,Bank
We have detected suspicious activity. For security reasons we ask you to complete the following verification: https://santander.soporte-es.info,Bank
"Hello, BBVA has suspended your account because it was not possible verify PsD2's web security. Please reactivate it now: https:// bit.ly/3nieME9",Bank
"Today, 16:20 A new unauthorised access is connected to your bank. If you do not recognise device, please check immediately: https:// bbva-verlifcation.icu/cheque-es",Bank
"today, Dear customer, unusual activity has been detected on your online account, please log in to our website: https://app-online.cc/",Accounts
"today, 21:40 For your security, your online has been temporarily blocked. Regain access to your account at http:// bitly.ws/p6Qqq",Accounts
"today, 22:19 Your account has been temporarily blocked for security reasons. To it, please update your information from: https://santanderonline.xyz/",Bank
"Ibercaja Banco From 03/02/2022 You can't use your account, You have to activate the new web system from : https://cutt.ly/mOzOsLs 19:20",Bank
"imagin: An unauthorised device is connected to your online banking. If you do not recognise it, please check immediately:",Bank
INFO : we have detected a new unauthorised access to your account if you do not recognise the device the link: https://app-cuentaingresos.pro/,Accounts
"INFO: Unauthorised access to your online account. you do not recognise this access, please check immediately : b-bbva.seguridad-movil.info",Bank
"INFO: Unauthorised access to your online account. If you do not this access, please check immediately. https://santander.corporativa-esp.ru/",Bank
"INFO: Unauthorised access to your online account. If you do not recognise this access, please check immediately: https://bbva.particulares 17:30",Bank
"INFO: Unauthorised access to your online account. If you do not this access, please check immediately: https://bit.ly /INICIO-SANTANDER-ESP 17:54",Bank
"INFO: access to your online account. If you do not recognise this access, please check immediately: https://bit.ly/3tJZ9aE 19:22",Bank
"INFO: Unauthorised access to your online account. If do not recognise this access, please check immediately: https://bit.ly/BBVA-SEGURIDAD -ESP",Bank
"INFO: Unauthorised access to your online If you do not recognise this access, please check immediately: https://santander.particulares-inicio.ru/",Bank
INFO: Unauthorised access to your online account. If you do not recognise this check immediately: https://santander.particulares-inicio.ru/,Bank
INFO: Unauthorised access to online account. If you do not recognise this access check immediately: https://santander.web-seguridad-es.xyz/,Bank
"INFO: An unauthorised to your account has been detected. If you do not recognise it, please check immediately: https://bbva.cmc-clientes -eng.xyz/ 16:33",Bank
"INFO: An unauthorised access to your account has been detected. you do not recognise it, please check immediately: https://bbva.gestionactivos-esp.com/ 22:19",Bank
"INFO: An unauthorised access to your account has been detected. If you do not recognise it, please check immediately:",Bank
"INFO: A new unauthorised access is connected to your online banking. If do not recognise the device, please check immediately: https:// abanca.inicio-es.ru/",Bank
"INFO: A new unauthorised access is connected your online banking. If you do not recognise the device, please check immediately: https://alerta- antifraud.com/",Bank
INFO: A new unauthorised access is connected to your banking. If you do not recognise the device check immediately: https://is.gd/yFqOf9 13:12,Bank
INFO: A new unauthorised access is connected your bank. If you do not recognise the device check immediately:en.identity.xyz/web 15:19,Bank
INFO: A new access has been detected in your online banking. If you do not recognise the device please check avisofraude.com Now,Bank
INFO:Your account will be disabled due to a suspicious your device only from the following link: https://is.gd/HMSuv6,Accounts
"Thu, 10 Mar, 14:20 CaixaBank: Your account has been suspended, The will remain limited until you approve your information and will be reactivated from: https://cutt.ly/NA04vJ7",Bank
LABORAL We inform you that a new device has been linked your mobile banking : SM A750FN 36206 vigo Spain (ES) If it was you If it wasn't you,Bank
We regret to inform you that your account been deactivated. Please complete the following verification: santander.servicios-gestiones.com 19:09,Bank
"We regret to you that your account has been deactivated for security reasons, please complete the following verification.https://bbva -en.cmc-clients-en.com 22:26",Bank
"We regret to inform you that your account has been deactivated for security reasons, complete the following verification: https://cutt.ly/bbva-aviso",Bank
"We regret to inform you that your account has deactivated for security reasons, please complete the following verification: https:// cutt.ly/santander-aviso",Bank
"We regret to inform you that your account has been deactivated for security reasons, please complete the following verification :",Accounts
"Please be informed that your account has been blocked for security reasons, please complete the following verification:",Bank
"be advised that your account has been blocked for security reasons, please complete the following verification: https://bbva.personas-particular.com",Bank
Messages now Secure Banking Your access to BBVA Digital Banking has been temporarily blocked. You will be to unblock it securely from: https://app-unlock.roguemoves.com/,Bank
Messages 33 minutes ago BBVA Your has been temporarily blocked for security reasons. To reactivate it. Update your information from: https://cutt.ly/TlnB25F READ,Bank
Messages now Imagin ImaginBank: Your account has been temporarily blocked. To check: https://imagin.login-web-es.ru/,Bank
"Our system alerts us to undue charges on your account. that we can help you as soon as possible, please follow our link: https:// activacioncuentas.net",Bank
"For security reasons, operation of your user has been blocked. To find out more, please follow our instructions: https://abanca-ciberseguridad.info 11:47",Bank
For your security your account has been temporarily disabled. log in to validate your credentials: http://es-puntoacceso.info 16:28,Accounts
"For your security, access to your account has blocked. Unblock it by following our link: https://is.gd/INFOSMS",Accounts
"For your security, access to your online account has been blocked. Unlock it following our link: https://santander.digital- one-es.ru/",Bank
"For your security, your access to your online banking has been blocked. it immediately. https://bbva.webparticulares-es.xyz/",Bank
"For your security, your access to your account has been Unblock it by following our link: https://bit.ly/INFO-SMS",Accounts
"Santander Messages now Access to your online account has been temporarily blocked, you can unlock it securely from: https://santander LEÍDO",Bank
Santander Messages now An unauthorised device connected to your online account has been detected. If you do not this access please verify your identity: https://santander.one-esp.ru/,Bank
Santander access blocked to reactivate enter c-santander.acceso-a pp.info,Bank
Santander blocked access reactivate enter here: c-santander.acceso-app.info,Bank
"Santander Unauthorised access to your online account. If you do not recognise this access, please check immediately: santander.acceso-financiancieros-es.ru/ now S",Bank
Santander We have detected activity on your account. For your security we kindly ask you to complete the following verification : santander.clientes-acceso.ru/,Bank
"Santander Informs: Your account has been temporarily blocked, unblock it please click on the following link: http://bit.do/Santander-seguro-es",Bank
"Santander Informs: Your account been temporarily blocked, to unblock it click on the following link:http://bit.do/ Santander-Secur-Es",Bank
"Santander Informs: Your account has been temporarily blocked, to unblock it click on the following link: http://bit.do/recuperacion- secure-en",Bank
"Santander informs: Your account has been temporarily blocked, to unblock it please click the following link:http://bit.do/Santander-Secur-Es",Bank
Santander: Your account has been temporarily suspended. The account will remain limited until you approve your information and will reactivated : https://cutt.ly/UUmiGVK,Bank
"Your device has been registered: SAMSUNG SM-A125F, if it was not you, please immediately: https://santander-servicio.com",Bank
"SECURE DEVICE has been cancelled, if it was not you, please check immediately by updating-bancosantander.com 18:31",Bank
"access to your account has been detected. If you do not recognise it, please check immediately: https://santander.acceder-seguro.com/",Bank
"An unauthorised access to your account been detected. If you do not recognise it, please check immediately: https://santander.acceder-seguro.com/",Bank
An unauthorised device connected to your online account has been detected. If you not recognise this access verify identity. https://santander.one-es.ru/,Bank
"An unusual login has been detected in your account, we are going to proceed to your account, please follow the steps: https:// santander.movil-esp.com/",Bank
Your account has been temporarily blocked for security reasons. Verify your identity immediately the link http:// santander.restauracioncuenta.xyz -mensaje 20:01,Bank
Your account has been temporarily blocked for security reasons. To reactivate your account log in from the link: https:// is.gd/BBVASeguro,Bank
"account has been temporarily blocked for security reasons. To reactivate your account, please log in at the following link: https://is.gd/SantanderGestiones",Bank
"Your account has been temporarily blocked for security reasons. To reactivate your account, please in at the following link: https://is.gd/SantanderOnline",Bank
Your account has been temporarily blocked for security reasons. To reactivate your account bbva.areaclienteses.info,Bank
"Your account has been temporarily blocked for security reasons. To reactivate account, please check: https://cutt.ly/IOI9yt0",Accounts
"Your account has temporarily blocked for security reasons. To reactivate it, update your information from: https://santander.panel-web-es.ru/",Bank
Your account has been temporarily blocked for security reasons. To reactivate your please log in from the link: https://santander.auth-login-esp.ru/ 19:13 2,Bank
"Your account has been temporarily blocked for security reasons. To reactivate your account, please in from the link: https://is.gd/BBVAUser",Bank
Your account will be disabled due to a suspicious Check your device only from the following link: https://is.gd/QgibVQ,Accounts
Your account will be disabled due to a suspicious login. Please verify your device only via the following link: https://rb.gy/psxrjt,Accounts
Your account will be disabled due to a suspicious login. Set up single sign-on device via : https://rebrand.ly/santander-online,Bank
"Message Today 23:01 INFO: An unauthorised access to your account has been detected. If you do not recognise it, please check immediately: https://bit.ly/36lbJzk",Accounts
Today 12:09 BANCO SANTANDER: From 28/01/2022 you will not be able to use account. You have to log into the system from: https://valida-movil.online/,Bank
"Your BBVA AC has temporarily disabled due to fraudulent activity on your account, visit: http://newbbvauth.com regain access",Bank
"An unauthorised device is connected to your online banking. you do not recognise this access, please check immediately: https://bbva.inicio-web-es.link/ 17:59",Bank
An unauthorised device has connected your online banking. If you do not recognise this access check the following link: https://bit.ly/33zDuJf !,Bank
AN DEVICE has connected to your online account. If you do not recognise this access check now: https://bbva-alertaseguridad.net,Bank
"AN DEVICE has connected to your online account. If you do not recognise this access, please check immediately: ssur.cc/Santander-com",Bank
An unauthorised device has connected to your online account. If you do not recognise this access verify immediately.,Bank
"an unauthorised device has connected to your online account. If do not recognise this access, please check immediately. https: //bbva.portal-ciientes -en.xyz/ 18:07",Bank
"An unauthorised device has connected to your online account. If you do not this access, please check immediately. https:// accounts.en-archives.info/tkid /",Accounts
"An device has connected to your online account. If you do not recognise this access, please check immediately. https://area- private.service-personal.com",Accounts
An unauthorised device has connected to your online account. If you do not recognise this verify immediately. https://area- private.service-personal.com,Accounts
"AN UNAUTHORISED DEVICE has connected to your If you do not recognise this access, please check immediately: https://movil- bbva.xyz/",Accounts
"! As of 09/04/2022 you will not be able to use your cards if do not update your account security, do it from: https://tinyurl.com/liberbank6729 4 min",Bank
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Activate call customer care 7679046492",Bank
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been To Re-Activate call customer care for help 6299257179 now.",Bank
ATM BLOCK:Dear Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 8927307655 now.,Bank
"bbva 18:24 Dear customer, your card has blocked for suspicious activity, to reactivate it, please verify your identity: https://www.actualizaciones-es.be",Bank
BBVA Messages 2 min A payment has been made from your account if it wasn't you visit: http://bitly.ws/nyy8,Bank
BBVA To confirm payment made with your MERCADONA ONLINE SHOPPING use the code 329654,Bank
BBVA: To confirm the payment of 0 EUR made with your card ****5938 on use code 698156,Bank
BBVA: To make your transaction use the code,Bank
To carry out your transaction use the code 495844,Bank
"Caixa: We would like to inform you that your card will be suspended, you must confirm your information by clicking on the link: http://acceso.caixaseguro.net/",Bank
"Caixa: would like to inform you that your card will be suspended, you must confirm your information by clicking on the following link: https://bit.ly/3qBjObG",Bank
Caixa: We would like to inform you that your card will be suspended. must confirm your information by clicking on the following link: https://han.gl/JleyN 10 min.,Bank
Caixa: We would like to inform you your card will be suspended. You must confirm your information by clicking on the following https://han.gl/ZCGuM Tap to load the preview.,Bank
"DUETO THE CENTRAL BANK DIRECTIVE WITH REGARDS TO BVN UPDATE,YOUR ATM CARD HAS DE-ACTIVATED,TO RE-ACTIVATE CALL CUSTOMER CARE ON 08125000070",Bank
(paytm)customer your paytm KYC has been suspended PAY-TM office PH 7908807538 Your Paytm A/C will block within 24hr Thank you.,Bank
Dear your paytm KYC has been suspended PAY-TM office PH 8536074310 Your Paytm A/C will block within 24hr Thank you.,Bank
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your kyc contact customer 7044518857,Bank
Dear Customer your pyatm wallet Has been booked and hold Your amount please complete your contact customer care 8536074310,Bank
Dear Customer your wallet Has been booked and hold Your amount please complete your kyc contact customer care 6299257179,Bank
"Dear customer your PAY2TMKYC has been expired, It will be bl0cked within 24 hour, please contact customer! Care ph 6200992462 immediately to verify",Bank
"Dear customer your has been expired, It s will be bl0cked within 24 hour, please contact customer! Care ph 7044518857 immediately to verify",Bank
"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call care on 08065635084 for help.",Bank
"Dear customer, Due to BVN system upgrade, your ATM CARD has been de-activated by CBN. re-activate call customer care 08167340838 for help.",Bank
"Dear customer, your card has been blocked for suspicious activity, reactivate it, please verify your identity: https://resumen-es.be",Bank
"Tuesday, 25 Jan. - 13:06 BBVA: To make your transaction the code 229187.",Bank
"Notification from BBVA From 15/03/2022, You cannot your Card. You have to activate the new web security system: https://cutt.ly/ JA3OL3z",Bank
"Notification from La Caixa, You cannot use your Debit Card. You have to the new web security system: https://cutt.ly/tlYzexN",Bank
"Notification from Caixabank , You cannot use your Debit Card. You have to activate new web security system: https://s.id/-QYmc",Bank
"Notification from La , You cannot use your Debit Card. You have to activate the new web security system: https://s.id/SyRh",Bank
"Notification from Caixabank ,You can't use your Debit Card.you have to the new web security system:https://s.id/caixabank-es",Bank
"Our system us to an unauthorised charge of €489.99 on your card. To cancel the payment, please follow our link: https://rebrand.ly/cancelar-bbva",Bank
"Our system alerts us of an unauthorised charge of 129,99 on your card by Yoigo. To cancel the payment follow our link: https:// santander.afd-en.ru/",Bank
Our system alerts us to an unauthorised pre-charge of 379.99E on your card. To cancel the payment follow link: bit.ly/ cancel-charges 23:38,Bank
Our alerts us to an unauthorised pre-charge of 298.99 on your card. To cancel the payment follow our link:https:// santander.clientes-es.ru/,Bank
"PASSCARREF0UR :Hello,After last purchase you will not be able to use card if you not activate the online security system 2022Now https:// is.gd/wwwcarrefouralertas",Accounts
Click here to confirm purchase onl https://scaweb.bsan.,Finances
Santander informs: A block has been requested for the card ending in 6500. will receive a new card in the next few days.,Bank
"account has been debited with 899.99 EUR. If you do not recognise this activity, please check immediately: https://cargo-incorrecto.live/ 15:10",Bank
"Your account associated with the number *1147 has been debited with 959.99 If you do not recognise this activity, please check: https://cutt.ly/cargo-erroneo",Bank
WE HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,Bank
WE HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6299257179,Bank
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM PAYTM OFFICE PH 7679046492,Bank
WE WILL HOLD YOUR PAYTM AMOUNT AFTER COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 7908807538,Bank
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE PAYTM KYC PAYTM OFFICE PH 8536074310,Bank
WE WILL YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 8927307655,Bank
As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher replying with ENTER. To unsubscribe text STOP,Prizes
"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw that you w0n a Rs.6,00,000 prize GUARANTEED. Call 7908807538. Claim Code FLIP52. Valid 12hrs only.",Prizes
<Forwarded from - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,SMS_Service
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has been BL0CKED. To Re-Activate call customer care for help 7044518857 now.",Bank
"INFO: Dear customer, we have detected activity in your online account, please visit our https://bit.ly/3Gl072k",Customer service
"Please call our customer service representative on between 10am-9pm as you have W0N a guaranteed cash prize of Rs.8,00,000 FL1PKART TEAM",Gifts
"Please call customer service representative on 8536074310 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.10,00,000. FL1PKART TEAM",Gifts
"Please call our customer service representative 8927307655 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.4,00,000. FL1PKART TEAM",Gifts
You have an important customer service announcement from PREMIER. Call 0800 542 0578 now!,Customer service
You have an important customer service announcement. FREEPHONE 0800 542 0825 now!,SMS_Service
You an important customer service announcement. Call FREEPHONE 0800 542 0826 now!,SMS_Service
You have an important customer service Calnumber 0800 542 0826 now!,SMS_Service
You have an customer service announcement from PREMIER.,Customer service
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878.",Dating
"flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",Dating
Am new 2 club & dont fink we met yet Will B gr8 2 U Please leave msg wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,Dating
Dear 0776xxxxxxx been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,Dating
FreeMsg Why haven't you replied to my I'm female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end,Dating
Natalie is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9,Dating
Not heard from U4 while. Call me now am here all night just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,Sexual
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send",Dating
U have a Secret Admirer who is looking 2 make contact with U-find out who they who thinks UR so special-call on 0906517113-stopsms-08,Dating
U have a secret admirer. REVEAL who thinks U R So special. Call To opt out Cust care 07821230901,Dating
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,Dating
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks so special-call on 0905809458,Dating
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks so special-call on 09065171142-stopsms-08,Dating
U have a secret who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,Dating
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who UR so special-call on 0905809458,Dating
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who UR so special-call on 09058094594,Dating
U have a secret admirer who is looking 2 make with U-find out who they R*reveal who thinks UR so special-call on 09058094599,Dating
U have a Secret Admirer who is looking 2 make contact U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,Dating
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your go to http://gotbabes.co.uk. No subscriptions.,SMS_Service
"[ Correos ]: Your parcel could not be delivered, because customs fees (2,99€) have not been charged: You can pay at this link: https://cutt.ly/g035cgb",Deliveries
"[ Correos ]: Your parcel not be delivered, because the customs fees (2,99€) have not been charged. You can pay at this link:https://cutt.ly/ePC9yJD",Deliveries
"[COR cannot be delivered, customs fees (€1.79) have not been charged. You pay at this link: http:// correos-adjust1.en.swtest.ru/5/",Deliveries
"[Correos.es]: Dear customer. Due to unpaid additional fees We inform that your parcel has been blocked Amount: 1,79€ To it, please update your address and pay the shipping costs. STEP 1: https://itsssl.com/bwozC",Deliveries
"[MAILING]: Dear Your parcel is ready for delivery please confirm the customs payment of (1,79€) on the following link:https://itsssl.com/9SDKo",Deliveries
